record_type,combo_index,pair,branch,threshold,model_scope,hypothesis_id,hypothesis_name,seed,n_samples,n_features_domain1,n_features_domain2,n_predictors,predictor_set,r2,adjusted_r2,pseudo_f,permutation_p,permutations,predictor,full_r2,reduced_r2,delta_r2,full_adj_r2,reduced_adj_r2,delta_adj_r2,baseline_adjusted_r2,delta_adjusted_r2_vs_base
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,C,abiotic_plus_dark,20400682,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,dark",0.2156617832614366,0.1759484558316359,5.430463706236941,0.001,999,pH_KCl,0.2156617832614366,0.092586398677128,0.1230753845843085,0.1759484558316359,0.0585583886275203,0.1173900672041156,0.1751804291082415,0.0007680267233944
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,C,abiotic_plus_dark,20400682,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,dark",0.2156617832614366,0.1759484558316359,5.430463706236941,0.001,999,bio12now.100,0.2156617832614366,0.1975271166198364,0.0181346666416001,0.1759484558316359,0.1674343834930803,0.0085140723385556,0.1751804291082415,0.0007680267233944
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,C,abiotic_plus_dark,20400682,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,dark",0.2156617832614366,0.1759484558316359,5.430463706236941,0.001,999,dark,0.2156617832614366,0.2049931846826425,0.010668598578794,0.1759484558316359,0.1751804291082415,0.0007680267233944,0.1751804291082415,0.0007680267233944
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,C,abiotic_plus_dark,20400682,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,dark",0.2156617832614366,0.1759484558316359,5.430463706236941,0.001,999,N_pct,0.2156617832614366,0.2069430802018154,0.0087187030596211,0.1759484558316359,0.1772034457093834,-0.0012549898777474,0.1751804291082415,0.0007680267233944
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,D,abiotic_plus_pool,20400683,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,pool",0.2212030089714275,0.1817702499320062,5.609625457612244,0.001,999,pH_KCl,0.2212030089714275,0.1059208954539999,0.1152821135174275,0.1817702499320062,0.0723929290335249,0.1093773208984812,0.1751804291082415,0.0065898208237646
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,D,abiotic_plus_pool,20400683,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,pool",0.2212030089714275,0.1817702499320062,5.609625457612244,0.001,999,bio12now.100,0.2212030089714275,0.2038670395965959,0.0173359693748316,0.1817702499320062,0.1740120535814682,0.0077581963505379,0.1751804291082415,0.0065898208237646
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,D,abiotic_plus_pool,20400683,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,pool",0.2212030089714275,0.1817702499320062,5.609625457612244,0.001,999,pool,0.2212030089714275,0.2049931846826425,0.016209824288785,0.1817702499320062,0.1751804291082415,0.0065898208237646,0.1751804291082415,0.0065898208237646
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,D,abiotic_plus_pool,20400683,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,pool",0.2212030089714275,0.1817702499320062,5.609625457612244,0.001,999,N_pct,0.2212030089714275,0.2128310438045348,0.0083719651668926,0.1817702499320062,0.1833122079472049,-0.0015419580151987,0.1751804291082415,0.0065898208237646
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,E,abiotic_plus_compl,20400684,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,compl",0.2101675355861262,0.1701760184006137,5.255302883639081,0.001,999,pH_KCl,0.2101675355861262,0.0834717314133852,0.1266958041727409,0.1701760184006137,0.0491019213413872,0.1210740970592264,0.1751804291082415,-0.0050044107076278
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,E,abiotic_plus_compl,20400684,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,compl",0.2101675355861262,0.1701760184006137,5.255302883639081,0.001,999,bio12now.100,0.2101675355861262,0.1897597670182613,0.0204077685678648,0.1701760184006137,0.1593757582814461,0.0108002601191675,0.1751804291082415,-0.0050044107076278
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,E,abiotic_plus_compl,20400684,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,compl",0.2101675355861262,0.1701760184006137,5.255302883639081,0.001,999,N_pct,0.2101675355861262,0.1999266246597556,0.0102409109263705,0.1701760184006137,0.1699238730844964,0.0002521453161172,0.1751804291082415,-0.0050044107076278
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,E,abiotic_plus_compl,20400684,84,148,4126,4,"pH_KCl,N_pct,bio12now.100,compl",0.2101675355861262,0.1701760184006137,5.255302883639081,0.001,999,compl,0.2101675355861262,0.2049931846826425,0.0051743509034837,0.1701760184006137,0.1751804291082415,-0.0050044107076278,0.1751804291082415,-0.0050044107076278
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,F,abiotic_plus_alpha_dark,20400685,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.2335789087460472,0.1844493516143835,4.754345904647029,0.001,999,pH_KCl,0.2335789087460472,0.1239111038798306,0.1096678048662166,0.1844493516143835,0.0795521724307081,0.1048971791836754,0.1751804291082415,0.009268922506142
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,F,abiotic_plus_alpha_dark,20400685,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.2335789087460472,0.1844493516143835,4.754345904647029,0.001,999,alpha,0.2335789087460472,0.2156617832614366,0.0179171254846106,0.1844493516143835,0.1759484558316359,0.0085008957827475,0.1751804291082415,0.009268922506142
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,F,abiotic_plus_alpha_dark,20400685,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.2335789087460472,0.1844493516143835,4.754345904647029,0.001,999,bio12now.100,0.2335789087460472,0.2163994795832223,0.0171794291628248,0.1844493516143835,0.1767235038659171,0.0077258477484664,0.1751804291082415,0.009268922506142
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,F,abiotic_plus_alpha_dark,20400685,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.2335789087460472,0.1844493516143835,4.754345904647029,0.001,999,N_pct,0.2335789087460472,0.2243411483506551,0.0092377603953921,0.1844493516143835,0.1850672824443591,-0.0006179308299755,0.1751804291082415,0.009268922506142
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,F,abiotic_plus_alpha_dark,20400685,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.2335789087460472,0.1844493516143835,4.754345904647029,0.001,999,dark,0.2335789087460472,0.2271007119850935,0.0064781967609537,0.1844493516143835,0.1879665708197817,-0.0035172192053981,0.1751804291082415,0.009268922506142
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,G,abiotic_plus_pool_compl,20400686,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.229183815194723,0.1797725212969489,4.63828807375245,0.001,999,pH_KCl,0.229183815194723,0.1205472739950792,0.1086365411996438,0.1797725212969489,0.0760180220454631,0.1037544992514858,0.1751804291082415,0.0045920921887074
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,G,abiotic_plus_pool_compl,20400686,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.229183815194723,0.1797725212969489,4.63828807375245,0.001,999,pool,0.229183815194723,0.2101675355861262,0.0190162796085968,0.1797725212969489,0.1701760184006137,0.0095965028963352,0.1751804291082415,0.0045920921887074
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,G,abiotic_plus_pool_compl,20400686,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.229183815194723,0.1797725212969489,4.63828807375245,0.001,999,bio12now.100,0.229183815194723,0.211839250825199,0.017344564369524,0.1797725212969489,0.1719323774492598,0.0078401438476891,0.1751804291082415,0.0045920921887074
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,G,abiotic_plus_pool_compl,20400686,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.229183815194723,0.1797725212969489,4.63828807375245,0.001,999,N_pct,0.229183815194723,0.220923053422408,0.008260761772315,0.1797725212969489,0.1814761194184794,-0.0017035981215304,0.1751804291082415,0.0045920921887074
predictor_effect,7,AMF↔EUK,CLR,0.05,primary,G,abiotic_plus_pool_compl,20400686,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.229183815194723,0.1797725212969489,4.63828807375245,0.001,999,compl,0.229183815194723,0.2212030089714275,0.0079808062232955,0.1797725212969489,0.1817702499320062,-0.0019977286350572,0.1751804291082415,0.0045920921887074
